product,unit_cost,total_cost,quantity,purchased_at,customer_id
dark_chocolate,34,37265,1082,2020-10-17 20:43:00,49
butter_creme,21,25316,1167,2020-10-17 21:15:00,202
butter_creme,21,195,9,2020-10-17 21:35:00,61
caramel,10,3226,321,2020-10-17 22:16:00,270
dark_chocolate,34,9746,283,2020-10-17 22:17:00,389
butter_creme,21,26423,1218,2020-10-17 23:07:00,366
chocolate,34,43924,1265,2020-10-18 00:08:00,406
chocolate,34,10000,288,2020-10-18 00:47:00,333
caramel,10,8854,881,2020-10-18 01:45:00,304
butter_creme,21,23234,1071,2020-10-18 01:47:00,386
butter_creme,21,18179,838,2020-10-18 03:18:00,159
butter_creme,21,24210,1116,2020-10-18 04:57:00,488
caramel,10,6412,638,2020-10-18 05:14:00,256
chocolate,34,46806,1348,2020-10-18 05:32:00,438
chocolate,34,22118,637,2020-10-18 06:07:00,163
chocolate,34,17291,498,2020-10-18 06:30:00,410
toffee,18,1248,66,2020-10-18 07:52:00,265
toffee,18,8891,470,2020-10-18 08:25:00,325
butter_creme,21,14101,650,2020-10-18 09:44:00,352
caramel,10,14282,1421,2020-10-18 11:19:00,492
dark_chocolate,34,25383,737,2020-10-18 12:14:00,447
chocolate,34,35278,1016,2020-10-18 13:23:00,467
caramel,10,13940,1387,2020-10-18 14:18:00,182
toffee,18,10954,579,2020-10-18 14:29:00,355
dark_chocolate,34,4925,143,2020-10-18 14:57:00,141
chocolate,34,34028,980,2020-10-18 15:20:00,203
butter_creme,21,31738,1463,2020-10-18 16:26:00,125
chocolate,34,26875,774,2020-10-18 16:37:00,371
chocolate,34,20104,579,2020-10-18 17:08:00,94
butter_creme,21,31000,1429,2020-10-18 17:17:00,9
butter_creme,21,11237,518,2020-10-18 18:06:00,479
butter_creme,21,6095,281,2020-10-18 19:19:00,86
dark_chocolate,34,35956,1044,2020-10-18 20:33:00,220
caramel,10,8673,863,2020-10-18 22:07:00,31
caramel,10,10915,1086,2020-10-18 22:50:00,221
dark_chocolate,34,24350,707,2020-10-19 00:08:00,319
chocolate,34,46354,1335,2020-10-19 01:44:00,129
toffee,18,12259,648,2020-10-19 02:33:00,6
dark_chocolate,34,43293,1257,2020-10-19 02:37:00,213
butter_creme,21,24861,1146,2020-10-19 04:16:00,125
dark_chocolate,34,103,3,2020-10-19 04:31:00,257
butter_creme,21,32302,1489,2020-10-19 05:39:00,139
toffee,18,16951,896,2020-10-19 05:59:00,6
caramel,10,8864,882,2020-10-19 06:24:00,3
dark_chocolate,34,30687,891,2020-10-19 06:42:00,147
toffee,18,23364,1235,2020-10-19 07:43:00,265
butter_creme,21,9697,447,2020-10-19 08:15:00,351
dark_chocolate,34,37816,1098,2020-10-19 09:16:00,256
butter_creme,21,9306,429,2020-10-19 10:37:00,184
butter_creme,21,31716,1462,2020-10-19 10:44:00,42
toffee,18,14397,761,2020-10-19 11:34:00,116
caramel,10,13578,1351,2020-10-19 11:37:00,37
butter_creme,21,15077,695,2020-10-19 12:28:00,81
caramel,10,8774,873,2020-10-19 13:56:00,131
toffee,18,6962,368,2020-10-19 14:30:00,171
caramel,10,1266,126,2020-10-19 15:27:00,118
caramel,10,10462,1041,2020-10-19 16:59:00,423
chocolate,34,37743,1087,2020-10-19 18:28:00,212
dark_chocolate,34,17909,520,2020-10-19 19:21:00,332
dark_chocolate,34,51524,1496,2020-10-19 19:34:00,336
butter_creme,21,23320,1075,2020-10-19 21:05:00,333
butter_creme,21,108,5,2020-10-19 21:41:00,253
chocolate,34,16215,467,2020-10-19 22:33:00,406
toffee,18,19448,1028,2020-10-19 23:06:00,468
caramel,10,7668,763,2020-10-19 23:48:00,89
caramel,10,6362,633,2020-10-20 00:08:00,168
chocolate,34,13437,387,2020-10-20 00:18:00,442
caramel,10,9176,913,2020-10-20 01:39:00,48
butter_creme,21,14990,691,2020-10-20 01:59:00,313
butter_creme,21,3536,163,2020-10-20 02:42:00,172
caramel,10,10774,1072,2020-10-20 03:24:00,238
butter_creme,21,16986,783,2020-10-20 04:52:00,370
caramel,10,8724,868,2020-10-20 05:37:00,373
dark_chocolate,34,44670,1297,2020-10-20 07:07:00,246
toffee,18,2100,111,2020-10-20 08:27:00,165
toffee,18,4445,235,2020-10-20 09:31:00,351
toffee,18,25464,1346,2020-10-20 10:39:00,475
toffee,18,14832,784,2020-10-20 11:02:00,69
dark_chocolate,34,37954,1102,2020-10-20 12:30:00,223
dark_chocolate,34,37506,1089,2020-10-20 14:08:00,457
chocolate,34,24896,717,2020-10-20 14:43:00,191
caramel,10,8995,895,2020-10-20 15:28:00,435
dark_chocolate,34,36404,1057,2020-10-20 16:39:00,68
caramel,10,11085,1103,2020-10-20 16:55:00,494
dark_chocolate,34,6612,192,2020-10-20 17:51:00,334
dark_chocolate,34,47942,1392,2020-10-20 18:47:00,476
toffee,18,17991,951,2020-10-20 19:55:00,27
caramel,10,8372,833,2020-10-20 20:49:00,387
chocolate,34,26215,755,2020-10-20 21:53:00,456
butter_creme,21,2711,125,2020-10-20 22:26:00,325
toffee,18,4805,254,2020-10-20 23:06:00,485
toffee,18,22854,1208,2020-10-21 00:15:00,75
caramel,10,10543,1049,2020-10-21 00:32:00,381
caramel,10,2452,244,2020-10-21 02:08:00,136
chocolate,34,2500,72,2020-10-21 03:21:00,285
caramel,10,1899,189,2020-10-21 03:45:00,125
toffee,18,2781,147,2020-10-21 04:39:00,432
chocolate,34,20694,596,2020-10-21 05:08:00,244
butter_creme,21,24232,1117,2020-10-21 06:20:00,459
butter_creme,21,11671,538,2020-10-21 07:19:00,204
dark_chocolate,34,30894,897,2020-10-21 07:35:00,342
toffee,18,27432,1450,2020-10-21 08:56:00,440
chocolate,34,29930,862,2020-10-21 09:11:00,447
toffee,18,18294,967,2020-10-21 10:02:00,41
caramel,10,3799,378,2020-10-21 10:18:00,434
butter_creme,21,30523,1407,2020-10-21 10:39:00,282
toffee,18,24424,1291,2020-10-21 12:03:00,156
butter_creme,21,14686,677,2020-10-21 12:04:00,185
toffee,18,23781,1257,2020-10-21 13:35:00,378
caramel,10,633,63,2020-10-21 14:54:00,242
chocolate,34,1597,46,2020-10-21 15:09:00,411
toffee,18,28056,1483,2020-10-21 16:32:00,192
butter_creme,21,17311,798,2020-10-21 17:27:00,83
butter_creme,21,10738,495,2020-10-21 17:53:00,278
butter_creme,21,15359,708,2020-10-21 18:41:00,480
toffee,18,26108,1380,2020-10-21 19:35:00,52
dark_chocolate,34,48769,1416,2020-10-21 20:48:00,192
dark_chocolate,34,51283,1489,2020-10-21 21:25:00,48
butter_creme,21,31955,1473,2020-10-21 21:31:00,311
caramel,10,7789,775,2020-10-21 22:13:00,123
butter_creme,21,846,39,2020-10-21 23:15:00,391
dark_chocolate,34,33787,981,2020-10-22 00:28:00,336
caramel,10,4663,464,2020-10-22 00:56:00,156
toffee,18,22910,1211,2020-10-22 01:59:00,377
chocolate,34,18229,525,2020-10-22 03:20:00,277
dark_chocolate,34,25383,737,2020-10-22 04:43:00,264
butter_creme,21,31087,1433,2020-10-22 05:59:00,30
dark_chocolate,34,16635,483,2020-10-22 06:04:00,256
dark_chocolate,34,30308,880,2020-10-22 06:54:00,403
toffee,18,4900,259,2020-10-22 07:20:00,78
butter_creme,21,9653,445,2020-10-22 08:51:00,319
caramel,10,8261,822,2020-10-22 10:02:00,92
dark_chocolate,34,7542,219,2020-10-22 11:09:00,350
chocolate,34,14305,412,2020-10-22 11:52:00,43
dark_chocolate,34,40537,1177,2020-10-22 13:14:00,293
dark_chocolate,34,3168,92,2020-10-22 13:29:00,49
toffee,18,3727,197,2020-10-22 14:00:00,28
chocolate,34,43125,1242,2020-10-22 14:00:00,380
toffee,18,17575,929,2020-10-22 14:49:00,121
butter_creme,21,477,22,2020-10-22 16:00:00,359
dark_chocolate,34,32857,954,2020-10-22 17:33:00,246
butter_creme,21,10478,483,2020-10-22 18:43:00,24
caramel,10,9940,989,2020-10-22 19:55:00,165
chocolate,34,20833,600,2020-10-22 21:25:00,250
dark_chocolate,34,31755,922,2020-10-22 22:40:00,436
toffee,18,5713,302,2020-10-23 00:03:00,403
chocolate,34,35972,1036,2020-10-23 00:38:00,362
caramel,10,2181,217,2020-10-23 01:26:00,289
toffee,18,27962,1478,2020-10-23 02:39:00,27
butter_creme,21,19155,883,2020-10-23 03:54:00,138
caramel,10,2442,243,2020-10-23 05:07:00,82
toffee,18,13564,717,2020-10-23 06:32:00,192
chocolate,34,27291,786,2020-10-23 07:26:00,258
dark_chocolate,34,10607,308,2020-10-23 07:39:00,74
toffee,18,9327,493,2020-10-23 09:15:00,25
chocolate,34,24618,709,2020-10-23 09:45:00,310
caramel,10,9779,973,2020-10-23 10:59:00,316
caramel,10,10643,1059,2020-10-23 11:56:00,324
butter_creme,21,13602,627,2020-10-23 12:07:00,407
butter_creme,21,5965,275,2020-10-23 13:27:00,395
caramel,10,13297,1323,2020-10-23 14:16:00,253
dark_chocolate,34,7783,226,2020-10-23 15:05:00,111
toffee,18,3121,165,2020-10-23 16:20:00,491
caramel,10,1577,157,2020-10-23 17:53:00,112
dark_chocolate,34,15429,448,2020-10-23 18:33:00,466
chocolate,34,35764,1030,2020-10-23 20:01:00,318
toffee,18,5675,300,2020-10-23 20:29:00,291
butter_creme,21,7375,340,2020-10-23 21:03:00,205
toffee,18,7964,421,2020-10-23 21:28:00,68
dark_chocolate,34,378,11,2020-10-23 22:08:00,76
butter_creme,21,16096,742,2020-10-23 23:31:00,213
dark_chocolate,34,45910,1333,2020-10-24 00:57:00,274
caramel,10,10925,1087,2020-10-24 01:28:00,270
dark_chocolate,34,11572,336,2020-10-24 02:48:00,367
caramel,10,1165,116,2020-10-24 02:56:00,95
chocolate,34,24375,702,2020-10-24 03:48:00,308
chocolate,34,35486,1022,2020-10-24 05:06:00,49
caramel,10,4552,453,2020-10-24 05:29:00,168
butter_creme,21,715,33,2020-10-24 06:21:00,275
butter_creme,21,26900,1240,2020-10-24 07:22:00,19
toffee,18,23818,1259,2020-10-24 08:36:00,201
caramel,10,12573,1251,2020-10-24 09:37:00,206
chocolate,34,2847,82,2020-10-24 09:53:00,363
butter_creme,21,5141,237,2020-10-24 11:23:00,6
dark_chocolate,34,40709,1182,2020-10-24 11:36:00,84
dark_chocolate,34,16807,488,2020-10-24 12:35:00,303
chocolate,34,48819,1406,2020-10-24 13:53:00,407
dark_chocolate,34,5648,164,2020-10-24 14:35:00,126
butter_creme,21,1410,65,2020-10-24 15:04:00,94
dark_chocolate,34,44739,1299,2020-10-24 15:43:00,282
caramel,10,12191,1213,2020-10-24 17:22:00,215
caramel,10,7628,759,2020-10-24 18:41:00,103
chocolate,34,36701,1057,2020-10-24 20:08:00,495
dark_chocolate,34,10091,293,2020-10-24 21:27:00,411
chocolate,34,44271,1275,2020-10-24 21:57:00,424
caramel,10,14784,1471,2020-10-24 22:04:00,83
toffee,18,12429,657,2020-10-24 22:53:00,111
caramel,10,5236,521,2020-10-24 23:37:00,489
dark_chocolate,34,43258,1256,2020-10-25 00:52:00,132
chocolate,34,41458,1194,2020-10-25 00:53:00,97
chocolate,34,38576,1111,2020-10-25 01:16:00,347
dark_chocolate,34,24109,700,2020-10-25 01:33:00,14
dark_chocolate,34,24797,720,2020-10-25 02:41:00,380
caramel,10,12081,1202,2020-10-25 04:06:00,342
butter_creme,21,11996,553,2020-10-25 05:25:00,269
toffee,18,10954,579,2020-10-25 05:39:00,438
chocolate,34,38264,1102,2020-10-25 06:58:00,132
toffee,18,26713,1412,2020-10-25 08:03:00,100
caramel,10,5628,560,2020-10-25 08:20:00,421
toffee,18,11389,602,2020-10-25 09:56:00,124
butter_creme,21,498,23,2020-10-25 10:17:00,165
caramel,10,7960,792,2020-10-25 11:22:00,336
toffee,18,189,10,2020-10-25 11:35:00,162
toffee,18,16837,890,2020-10-25 12:15:00,416
dark_chocolate,34,14913,433,2020-10-25 13:37:00,12
toffee,18,17083,903,2020-10-25 15:07:00,17
caramel,10,9508,946,2020-10-25 15:22:00,251
butter_creme,21,30132,1389,2020-10-25 15:32:00,238
toffee,18,9345,494,2020-10-25 15:56:00,124
butter_creme,21,5705,263,2020-10-25 17:19:00,263
butter_creme,21,28484,1313,2020-10-25 18:01:00,372
toffee,18,13508,714,2020-10-25 18:31:00,337
dark_chocolate,34,46013,1336,2020-10-25 19:50:00,148
caramel,10,12261,1220,2020-10-25 20:16:00,420
toffee,18,18332,969,2020-10-25 20:40:00,273
chocolate,34,32812,945,2020-10-25 21:46:00,319
chocolate,34,40035,1153,2020-10-25 22:14:00,249
butter_creme,21,23516,1084,2020-10-25 23:07:00,286
toffee,18,8229,435,2020-10-25 23:54:00,125
toffee,18,2781,147,2020-10-26 00:13:00,287
toffee,18,21870,1156,2020-10-26 01:49:00,33
chocolate,34,1944,56,2020-10-26 01:57:00,358
toffee,18,24045,1271,2020-10-26 03:06:00,70
dark_chocolate,34,37024,1075,2020-10-26 03:19:00,176
toffee,18,3008,159,2020-10-26 04:39:00,441
chocolate,34,22014,634,2020-10-26 05:46:00,82
toffee,18,21321,1127,2020-10-26 06:15:00,340
caramel,10,7789,775,2020-10-26 06:29:00,135
butter_creme,21,7310,337,2020-10-26 07:51:00,51
toffee,18,20867,1103,2020-10-26 08:24:00,458
toffee,18,18767,992,2020-10-26 08:25:00,171
toffee,18,23440,1239,2020-10-26 09:55:00,161
caramel,10,6181,615,2020-10-26 09:55:00,251
caramel,10,4764,474,2020-10-26 11:29:00,299
toffee,18,7302,386,2020-10-26 11:35:00,155
butter_creme,21,11606,535,2020-10-26 11:41:00,126
chocolate,34,9687,279,2020-10-26 11:46:00,338
toffee,18,18956,1002,2020-10-26 12:25:00,352
dark_chocolate,34,33063,960,2020-10-26 13:57:00,33
chocolate,34,49826,1435,2020-10-26 14:04:00,340
butter_creme,21,13168,607,2020-10-26 15:37:00,442
chocolate,34,35555,1024,2020-10-26 16:13:00,315
dark_chocolate,34,25727,747,2020-10-26 17:41:00,472
butter_creme,21,12408,572,2020-10-26 17:51:00,472
chocolate,34,44896,1293,2020-10-26 19:25:00,142
caramel,10,13065,1300,2020-10-26 20:39:00,208
caramel,10,3748,373,2020-10-26 21:29:00,360
dark_chocolate,34,30515,886,2020-10-26 23:01:00,492
chocolate,34,15104,435,2020-10-27 00:10:00,290
caramel,10,170,17,2020-10-27 01:25:00,275
chocolate,34,26875,774,2020-10-27 03:04:00,394
dark_chocolate,34,17358,504,2020-10-27 04:27:00,257
dark_chocolate,34,32478,943,2020-10-27 04:32:00,7
toffee,18,11389,602,2020-10-27 06:09:00,284
toffee,18,13791,729,2020-10-27 06:46:00,87
caramel,10,11477,1142,2020-10-27 07:23:00,31
dark_chocolate,34,51386,1492,2020-10-27 08:46:00,271
toffee,18,3216,170,2020-10-27 10:22:00,141
caramel,10,6100,607,2020-10-27 10:37:00,487
toffee,18,17954,949,2020-10-27 11:47:00,349
toffee,18,7472,395,2020-10-27 13:24:00,50
dark_chocolate,34,42673,1239,2020-10-27 14:33:00,477
dark_chocolate,34,15223,442,2020-10-27 15:00:00,343
dark_chocolate,34,49010,1423,2020-10-27 15:41:00,294
toffee,18,20375,1077,2020-10-27 17:12:00,437
dark_chocolate,34,37644,1093,2020-10-27 18:33:00,1
butter_creme,21,12365,570,2020-10-27 19:43:00,466
caramel,10,13367,1330,2020-10-27 21:00:00,346
caramel,10,7618,758,2020-10-27 21:00:00,291
chocolate,34,26215,755,2020-10-27 21:37:00,203
caramel,10,6864,683,2020-10-27 23:10:00,229
dark_chocolate,34,21491,624,2020-10-27 23:37:00,307
toffee,18,19316,1021,2020-10-28 00:48:00,428
chocolate,34,15659,451,2020-10-28 01:30:00,496
butter_creme,21,22388,1032,2020-10-28 02:13:00,207
caramel,10,00,0,2020-10-28 02:16:00,388
chocolate,34,20069,578,2020-10-28 03:06:00,57
caramel,10,14523,1445,2020-10-28 03:44:00,292
butter_creme,21,6356,293,2020-10-28 04:06:00,468
toffee,18,12164,643,2020-10-28 04:53:00,257
butter_creme,21,2863,132,2020-10-28 05:18:00,431
chocolate,34,26666,768,2020-10-28 05:43:00,26
toffee,18,7794,412,2020-10-28 05:52:00,496
dark_chocolate,34,2824,82,2020-10-28 06:57:00,195
butter_creme,21,18830,868,2020-10-28 08:10:00,288
toffee,18,15910,841,2020-10-28 08:58:00,154
toffee,18,26562,1404,2020-10-28 09:16:00,429
butter_creme,21,8764,404,2020-10-28 09:57:00,116
butter_creme,21,18222,840,2020-10-28 11:35:00,272
dark_chocolate,34,39228,1139,2020-10-28 12:08:00,171
dark_chocolate,34,14568,423,2020-10-28 12:47:00,285
butter_creme,21,4707,217,2020-10-28 13:30:00,250
butter_creme,21,16075,741,2020-10-28 14:26:00,449
toffee,18,2648,140,2020-10-28 15:04:00,74
chocolate,34,38403,1106,2020-10-28 15:47:00,293
caramel,10,9327,928,2020-10-28 17:15:00,472
dark_chocolate,34,9850,286,2020-10-28 17:59:00,45
dark_chocolate,34,21422,622,2020-10-28 18:03:00,90
toffee,18,23894,1263,2020-10-28 19:28:00,180
dark_chocolate,34,37506,1089,2020-10-28 21:05:00,79
caramel,10,13528,1346,2020-10-28 22:28:00,295
butter_creme,21,31174,1437,2020-10-28 23:02:00,51
dark_chocolate,34,8507,247,2020-10-28 23:24:00,82
butter_creme,21,24514,1130,2020-10-29 00:42:00,154
caramel,10,11447,1139,2020-10-29 01:37:00,19
dark_chocolate,34,16256,472,2020-10-29 02:59:00,148
butter_creme,21,8200,378,2020-10-29 04:18:00,186
butter_creme,21,14101,650,2020-10-29 05:19:00,96
dark_chocolate,34,18012,523,2020-10-29 05:52:00,419
toffee,18,13678,723,2020-10-29 07:06:00,194
dark_chocolate,34,22387,650,2020-10-29 07:10:00,32
dark_chocolate,34,39711,1153,2020-10-29 07:51:00,304
butter_creme,21,21845,1007,2020-10-29 08:25:00,275
butter_creme,21,32106,1480,2020-10-29 08:44:00,41
toffee,18,6337,335,2020-10-29 10:18:00,499
toffee,18,13962,738,2020-10-29 11:24:00,283
chocolate,34,10694,308,2020-10-29 11:37:00,243
butter_creme,21,14968,690,2020-10-29 13:13:00,237
dark_chocolate,34,14052,408,2020-10-29 13:42:00,319
toffee,18,1872,99,2020-10-29 15:09:00,405
dark_chocolate,34,7473,217,2020-10-29 15:58:00,156
dark_chocolate,34,27863,809,2020-10-29 16:40:00,390
butter_creme,21,12972,598,2020-10-29 17:46:00,315
butter_creme,21,18830,868,2020-10-29 19:10:00,409
dark_chocolate,34,50594,1469,2020-10-29 19:12:00,499
caramel,10,6975,694,2020-10-29 19:42:00,302
chocolate,34,49931,1438,2020-10-29 20:15:00,257
butter_creme,21,25208,1162,2020-10-29 20:24:00,360
chocolate,34,10277,296,2020-10-29 21:06:00,438
butter_creme,21,29416,1356,2020-10-29 21:39:00,435
chocolate,34,24965,719,2020-10-29 21:55:00,289
dark_chocolate,34,8920,259,2020-10-29 22:56:00,152
dark_chocolate,34,8644,251,2020-10-30 00:02:00,479
dark_chocolate,34,48424,1406,2020-10-30 00:13:00,16
toffee,18,2005,106,2020-10-30 01:11:00,196
dark_chocolate,34,14809,430,2020-10-30 02:18:00,2
chocolate,34,13090,377,2020-10-30 02:21:00,392
caramel,10,8925,888,2020-10-30 02:30:00,114
chocolate,34,41771,1203,2020-10-30 04:05:00,359
butter_creme,21,19698,908,2020-10-30 04:32:00,312
caramel,10,10884,1083,2020-10-30 06:02:00,490
chocolate,34,27291,786,2020-10-30 07:33:00,218
toffee,18,1891,100,2020-10-30 07:34:00,51
butter_creme,21,30935,1426,2020-10-30 07:43:00,456
caramel,10,90,9,2020-10-30 07:54:00,73
butter_creme,21,24036,1108,2020-10-30 09:13:00,490
toffee,18,9762,516,2020-10-30 09:34:00,123
toffee,18,2535,134,2020-10-30 11:11:00,454
dark_chocolate,34,12950,376,2020-10-30 11:52:00,72
dark_chocolate,34,33304,967,2020-10-30 12:55:00,43
butter_creme,21,29612,1365,2020-10-30 12:58:00,159
butter_creme,21,16942,781,2020-10-30 14:15:00,179
dark_chocolate,34,34854,1012,2020-10-30 15:31:00,91
toffee,18,6754,357,2020-10-30 16:43:00,94
toffee,18,8702,460,2020-10-30 17:57:00,349
butter_creme,21,13970,644,2020-10-30 18:00:00,334
toffee,18,13110,693,2020-10-30 18:45:00,432
toffee,18,21018,1111,2020-10-30 18:55:00,78
toffee,18,4635,245,2020-10-30 19:34:00,497
dark_chocolate,34,22318,648,2020-10-30 20:49:00,211
chocolate,34,18159,523,2020-10-30 21:26:00,154
caramel,10,12362,1230,2020-10-30 22:01:00,266
dark_chocolate,34,11400,331,2020-10-30 22:54:00,494
chocolate,34,104,3,2020-10-30 23:19:00,154
caramel,10,8824,878,2020-10-30 23:27:00,453
chocolate,34,18264,526,2020-10-31 00:20:00,102
chocolate,34,41632,1199,2020-10-31 00:31:00,200
toffee,18,14037,742,2020-10-31 01:02:00,150
butter_creme,21,8786,405,2020-10-31 02:25:00,178
dark_chocolate,34,1343,39,2020-10-31 03:08:00,280
butter_creme,21,28050,1293,2020-10-31 03:17:00,323
dark_chocolate,34,35681,1036,2020-10-31 03:52:00,418
caramel,10,8352,831,2020-10-31 05:09:00,45
toffee,18,18805,994,2020-10-31 06:10:00,12
butter_creme,21,6464,298,2020-10-31 07:28:00,359
caramel,10,3869,385,2020-10-31 08:51:00,408
caramel,10,5527,550,2020-10-31 10:23:00,381
toffee,18,6243,330,2020-10-31 11:15:00,154
dark_chocolate,34,11779,342,2020-10-31 12:09:00,161
toffee,18,21454,1134,2020-10-31 12:35:00,370
chocolate,34,2152,62,2020-10-31 13:20:00,424
dark_chocolate,34,50043,1453,2020-10-31 14:38:00,161
chocolate,34,25798,743,2020-10-31 15:27:00,360
butter_creme,21,2559,118,2020-10-31 16:38:00,46
caramel,10,4563,454,2020-10-31 18:00:00,312
caramel,10,7005,697,2020-10-31 19:27:00,161
butter_creme,21,26705,1231,2020-10-31 20:35:00,332
butter_creme,21,10977,506,2020-10-31 22:04:00,195
caramel,10,10824,1077,2020-10-31 23:39:00,445
butter_creme,21,13797,636,2020-11-01 00:01:00,81
caramel,10,14050,1398,2020-11-01 00:45:00,140
caramel,10,3578,356,2020-11-01 02:21:00,456
butter_creme,21,10391,479,2020-11-01 02:52:00,208
dark_chocolate,34,17530,509,2020-11-01 03:54:00,474
caramel,10,14995,1492,2020-11-01 04:25:00,198
dark_chocolate,34,34475,1001,2020-11-01 05:03:00,490
dark_chocolate,34,33063,960,2020-11-01 05:50:00,224
caramel,10,1236,123,2020-11-01 06:33:00,109
caramel,10,5990,596,2020-11-01 06:51:00,381
caramel,10,9387,934,2020-11-01 08:11:00,303
caramel,10,4201,418,2020-11-01 09:19:00,487
butter_creme,21,22019,1015,2020-11-01 09:42:00,243
dark_chocolate,34,22800,662,2020-11-01 10:29:00,99
toffee,18,19221,1016,2020-11-01 12:03:00,37
caramel,10,13779,1371,2020-11-01 13:38:00,111
chocolate,34,37812,1089,2020-11-01 14:16:00,306
toffee,18,13905,735,2020-11-01 14:54:00,487
toffee,18,16497,872,2020-11-01 15:59:00,500
dark_chocolate,34,25176,731,2020-11-01 17:16:00,36
chocolate,34,24097,694,2020-11-01 18:33:00,171
toffee,18,24764,1309,2020-11-01 18:39:00,302
toffee,18,25786,1363,2020-11-01 19:18:00,139
dark_chocolate,34,42397,1231,2020-11-01 19:52:00,304
butter_creme,21,24080,1110,2020-11-01 20:36:00,259
butter_creme,21,21932,1011,2020-11-01 21:16:00,142
chocolate,34,19132,551,2020-11-01 21:22:00,187
butter_creme,21,10868,501,2020-11-01 22:54:00,204
chocolate,34,24097,694,2020-11-01 23:46:00,337
chocolate,34,9618,277,2020-11-02 00:36:00,399
caramel,10,15015,1494,2020-11-02 02:03:00,196
butter_creme,21,25707,1185,2020-11-02 02:19:00,263
toffee,18,23081,1220,2020-11-02 03:45:00,301
caramel,10,10593,1054,2020-11-02 04:27:00,489
toffee,18,19070,1008,2020-11-02 04:38:00,247
dark_chocolate,34,35095,1019,2020-11-02 06:05:00,106
butter_creme,21,15424,711,2020-11-02 06:18:00,229
dark_chocolate,34,8817,256,2020-11-02 06:39:00,34
dark_chocolate,34,37437,1087,2020-11-02 07:05:00,356
caramel,10,5035,501,2020-11-02 07:50:00,187
caramel,10,11829,1177,2020-11-02 08:36:00,474
toffee,18,19505,1031,2020-11-02 09:21:00,116
dark_chocolate,34,36060,1047,2020-11-02 09:36:00,233
chocolate,34,33090,953,2020-11-02 10:08:00,106
caramel,10,1829,182,2020-11-02 11:13:00,296
dark_chocolate,34,49148,1427,2020-11-02 12:34:00,340
chocolate,34,32048,923,2020-11-02 13:46:00,67
chocolate,34,27812,801,2020-11-02 14:43:00,425
